Id,SalePrice
2735,138050.84144734673
2736,138050.84144734673
2737,138050.84144734673
2738,138050.84144734673
2739,138050.84144734673
2740,138050.84144734673
2741,156524.1581189643
2742,138050.84144734673
2743,138050.84144734673
2744,138050.84144734673
2745,149389.4208983894
2746,138050.84144734673
2747,149389.4208983894
2748,156263.669038339
2749,138050.84144734673
2750,138050.84144734673
2751,138050.84144734673
2752,150037.21619780659
2753,138050.84144734673
2754,108086.25164174712
2755,138050.84144734673
2756,139340.18438668293
2757,138050.84144734673
2758,126677.04372539348
2759,108086.25164174712
2760,110577.872675232
2761,138050.84144734673
2762,138050.84144734673
2763,138050.84144734673
2764,111192.06609930648
2765,138050.84144734673
2766,149389.4208983894
2767,100320.78952732269
2768,138050.84144734673
2769,138050.84144734673
2770,138050.84144734673
2771,138050.84144734673
2772,138050.84144734673
2773,116288.78988284519
2774,108086.25164174712
2775,92558.81074311299
2776,139340.18438668293
2777,108086.25164174712
2778,139340.18438668293
2779,190278.21567648454
2780,108086.25164174712
2781,108086.25164174712
2782,108086.25164174712
2783,108086.25164174712
2784,108086.25164174712
2785,139340.18438668293
2786,110577.872675232
2787,110577.872675232
2788,92558.81074311299
2789,108086.25164174712
2790,108086.25164174712
2791,108086.25164174712
2792,77547.90816437089
2793,126134.38043837299
2794,90143.07031254805
2795,174244.2322294245
2796,126134.38043837299
2797,108086.25164174712
2798,106215.53924477246
2799,94324.15419418695
2800,126726.85384851457
2801,93152.86867031333
2802,132949.47587251704
2803,132949.47587251704
2804,99699.85612509794
2805,107512.00282938869
2806,143517.7003187227
2807,108448.24195739398
2808,132949.47587251704
2809,132949.47587251704
2810,132949.47587251704
2811,132949.47587251704
2812,132949.47587251704
2813,145277.31145616723
2814,132949.47587251704
2815,120255.86785954528
2816,201233.21399705022
2817,201233.21399705022
2818,145277.31145616723
2819,257874.5759839473
2820,113497.96400634472
2821,113497.96400634472
2822,113497.96400634472
2823,146694.43009023106
2824,113497.96400634472
2825,107512.00282938869
2826,146694.43009023106
2827,113497.96400634472
2828,267187.79642636667
2829,213068.75061916246
2830,203130.30120437872
2831,203130.30120437872
2832,203130.30120437872
2833,293515.1336240609
2834,203130.30120437872
2835,203130.30120437872
2836,203130.30120437872
2837,201233.21399705022
2838,142177.8989044302
2839,203130.30120437872
2840,142177.8989044302
2841,203130.30120437872
2842,203130.30120437872
2843,142177.8989044302
2844,128473.83948467448
2845,128473.83948467448
2846,203130.30120437872
2847,142177.8989044302
2848,203130.30120437872
2849,203130.30120437872
2850,203130.30120437872
2851,203130.30120437872
2852,192645.2163767023
2853,203130.30120437872
2854,203130.30120437872
2855,203130.30120437872
2856,203130.30120437872
2857,203130.30120437872
2858,203130.30120437872
2859,142781.11521727213
2860,142781.11521727213
2861,142781.11521727213
2862,161918.84447907459
2863,181638.72662073444
2864,181577.08411349525
2865,142781.11521727213
2866,161918.84447907459
2867,97856.1735795271
2868,97856.1735795271
2869,113497.96400634472
2870,113497.96400634472
2871,113497.96400634472
2872,113497.96400634472
2873,146694.43009023106
2874,117645.13758373755
2875,143517.7003187227
2876,146971.9205076668
2877,143517.7003187227
2878,193288.27347138317
2879,143517.7003187227
2880,101522.4828320349
2881,177628.3856765757
2882,194930.93959760416
2883,184779.14801067338
2884,193288.27347138317
2885,177628.3856765757
2886,194930.93959760416
2887,93152.86867031333
2888,93152.86867031333
2889,88804.78239979902
2890,106215.53924477246
2891,126726.85384851457
2892,90999.50870839361
2893,83751.16561800265
2894,88804.78239979902
2895,309643.6612154806
2896,293767.3615465336
2897,122464.7589185534
2898,147439.9397506649
2899,217447.20283286224
2900,147439.9397506649
2901,221006.1479327278
2902,251967.68554674013
2903,260520.63426212972
2904,343360.7225521264
2905,112179.89912575555
2906,138722.28409366572
2907,95837.36282130044
2908,147439.9397506649
2909,147439.9397506649
2910,95837.36282130044
2911,96582.96941100937
2912,147439.9397506649
2913,96582.96941100937
2914,96582.96941100937
2915,96582.96941100937
2916,96582.96941100937
2917,147439.9397506649
2918,138722.28409366572
2919,138722.28409366572
