Blueste,BrDale,BrkSide,ClearCr,CollgCr,Crawfor,Edwards,Gilbert,IDOTRR,MeadowV,Mitchel,NAmes,NPkVill,NWAmes,NoRidge,NridgHt,OldTown,SWISU,Sawyer,SawyerW,Somerst,StoneBr,Timber,Veenker,SalePrice_log,ExterQual_enc,BsmtQual_enc,KitchenQual_enc,OverallQual,GrLivArea_scaled,TotalBsmtSF_scaled,GarageCars_scaled,1stFlrSF_scaled
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.143014800254095,4,4,4,5,-0.8790339566201841,0.010390627995345347,-1.005184352144869,-0.2640404333813587
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.453318340047038,2,2,2,8,0.2534568875455062,4.885177404147674,1.61926388033355,1.196595561882574
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.315970345456917,2,2,2,7,-0.28215396545432286,0.6951281193432539,0.3070397640943406,0.5057886601085325
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.283301228703549,4,2,4,6,0.2712447018517736,-0.24581909558847476,0.3070397640943406,-0.552089067700424
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.359740647863716,4,4,4,5,0.5637554259992817,1.0148234381513834,0.3070397640943406,1.171104532296816
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.57683181439699,2,0,2,9,0.8325490644051,1.973909394575772,1.61926388033355,1.9434827287452832
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.330413773349191,2,2,2,7,0.06964947304740987,1.0987151175549352,0.3070397640943406,0.9595289867350247
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.306425027550687,2,2,2,7,0.23764549705104632,0.3550267163558821,0.3070397640943406,1.1762027382139677
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.190331698170292,4,4,4,6,-0.5647825705427936,0.3708981151619595,-1.005184352144869,0.1412669370321933
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.307282047033346,2,2,2,8,0.8048791310397952,-0.19140287111049525,0.3070397640943406,-0.42463391977163406
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.913813852383717,1,4,4,4,-1.303965076158794,-0.7491691720097851,-1.005184352144869,-0.8120975694751554
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.942008053022313,4,5,4,3,-0.9106567376091039,-2.3839232490357523,0.3070397640943406,-0.3048260807185715
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.424881636631067,0,0,0,9,0.36216019719491804,1.434281835169142,0.3070397640943406,1.336796224604243
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.929418925714293,4,2,4,5,-0.7683542231589648,-1.1686275690275436,-1.005184352144869,-1.5895739718407742
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14674801363064,4,4,1,6,0.15068284933151685,-0.18006615767758286,-1.005184352144869,-0.4781650819017258
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.1804126328383235,4,4,4,6,-1.072723490177318,-0.21180895528973756,-1.005184352144869,-0.513852523321787
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.19728055812562,4,4,4,6,-0.0449831080374244,0.9672092417331514,0.3070397640943406,0.8116810151376285
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.187520720836463,2,2,2,7,0.24752761611008375,-0.6516734364867385,0.3070397640943406,-1.008378497285492
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.640634456577733,0,0,0,9,2.425546656721935,1.8061260357686684,1.61926388033355,1.754849109810674
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.502510420056209,0,0,0,9,0.7277986023793032,1.8537402321869005,0.3070397640943406,1.8083802719407658
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.278753600952829,4,2,2,7,-0.09439370333261159,0.9105256745685893,0.3070397640943406,0.7479534411732335
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.977723605288848,4,4,4,5,-0.7703306469707722,-0.9872401541009452,-1.005184352144869,-1.3856457351547102
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.024895960107485,4,4,4,6,-1.5431123573874999,-0.9691014126082854,0.3070397640943406,-1.120539027462827
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.146128035678238,4,4,4,6,0.18625847794405162,-0.2526211236482222,-1.005184352144869,0.08263756898494995
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.249198357391113,2,2,2,6,-0.5944289277199059,0.3368879748632223,0.3070397640943406,0.10303039265355633
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.238046103128795,4,2,2,6,-0.659650913509553,0.24165958202675816,0.3070397640943406,0.018909995020554973
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.127104798364807,4,2,4,5,-0.7090615088047402,0.2053820990414385,0.3070397640943406,-0.044817578943839996
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.113943352306837,4,4,2,5,-0.2940125083251678,0.02399468411484022,-1.005184352144869,0.4904940423570778
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.447158031342219,2,2,2,8,0.836501912028715,0.07841090859281971,0.3070397640943406,-0.18756734462408473
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.193124598354461,4,2,4,6,-1.1636389855204623,-0.37052294335051106,0.3070397640943406,-0.6311112594162738
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.161368002234975,4,4,4,5,0.008380334881377764,-0.3818596567834235,-1.005184352144869,-0.43737943456451306
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.297760511099134,2,5,2,7,0.8325490644051,-2.3839232490357523,0.3070397640943406,-1.694087193142382
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.071882007306125,4,4,2,6,-1.0154071996349008,-1.288796731416415,-1.005184352144869,-1.7246764286452916
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.278753600952829,4,2,4,6,0.1447535778960944,-0.5791184705160991,0.3070397640943406,-0.9421018203625212
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1673173347481764,4,4,4,5,-0.30982389881962774,-0.8602689636523265,-1.005184352144869,-1.2428959694744655
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.201397124320452,4,2,4,6,-0.21100270822925335,0.7767524560602231,0.3070397640943406,0.5975563666172613
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.217483944213907,4,2,4,6,-0.13787502719237632,0.10788636351839193,-1.005184352144869,0.6918731760845659
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.12057393120585,4,4,4,5,-0.4600321085169968,0.49106727755083085,-1.005184352144869,0.27636939383671066
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.209515014542631,4,4,2,5,-0.4224800560926545,0.0262620268014227,0.3070397640943406,0.32480235004965086
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.236537261488694,4,2,4,6,0.32263172095876824,-0.22314566872264996,0.3070397640943406,-0.526598038114666
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.128502659857898,4,5,4,4,0.1724235112613992,-2.3839232490357523,0.3070397640943406,-0.10089784403250758
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.096910013008056,4,2,4,6,-1.4798667954096603,-0.697020290218388,-1.005184352144869,-1.0389677327884015
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.089905111439398,4,4,4,5,-0.3592344941148149,-1.0053788955936052,-1.005184352144869,0.4063736447240764
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3414345245781405,2,2,2,7,0.844407607275945,-0.4634839935003927,0.3070397640943406,-0.7968029517237006
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.785329835010767,1,1,1,1,-1.1794503760149222,-0.8353281940999192,-2.317408468384078,-0.6515040830848802
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1702617153949575,2,2,4,5,-1.1596861378968473,-0.41133511170899567,0.3070397640943406,-0.6260130534991222
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.531478917042255,2,2,2,8,1.9077236180283732,1.1984781957645643,0.3070397640943406,1.07168951691236
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.5959721417145625,2,0,0,9,0.7021050928258059,1.8242647772613283,1.61926388033355,1.7752419334792804
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.252853030979893,4,2,4,6,0.5914253593645865,-0.15739273081175809,0.3070397640943406,-0.38894647835157287
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.103803720955957,4,4,2,5,0.3759951638775704,-0.05762965260212901,-1.005184352144869,-0.3405135221386327
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.273579945676206,2,2,2,7,-0.39481012272734967,0.5477508447153928,0.3070397640943406,0.36048979146971205
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.329397879361043,2,2,2,7,0.5854960879291641,-0.25488846633480466,0.3070397640943406,-0.5622854795347272
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.880813592280791,4,1,4,6,-1.4166212334318207,-0.6063265827550889,0.3070397640943406,-0.957396438113976
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.380211241711606,2,2,2,6,0.8938182025711321,1.1984781957645643,0.3070397640943406,-0.20541106533411532
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.283301228703549,2,2,2,8,-0.45805568470518926,0.46385916531184107,0.3070397640943406,0.27891849679528646
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9084850188786495,4,4,4,5,-0.6260517087088256,-0.8920117612644811,-2.317408468384078,-1.2785834108945267
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.096910013008056,4,4,4,6,-0.7426607136054675,-0.02361951230339183,-1.005184352144869,-0.08815232923962858
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.281033367247727,2,2,2,7,-0.04300668422561691,0.9445358148673265,0.3070397640943406,0.8142301180962043
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.629409599102719,0,0,0,10,1.64288282724617,1.429747149795977,1.61926388033355,1.4846441962016395
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.075546961392531,4,4,4,5,-0.2643661511480555,-0.431741195888238,-1.005184352144869,-0.5062052144460596
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.332438459915605,4,0,2,6,0.909629593065592,-0.5609797290234393,0.3070397640943406,-0.90641437894246
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.027349607774757,4,5,4,5,-1.2229316998746869,-2.3839232490357523,-1.005184352144869,-0.7075843481735478
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4,4,4,4,-1.4087155381845908,-0.5972572120087589,-2.317408468384078,-0.9472000262796728
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.037426497940624,4,4,4,5,-0.9225152804799488,-0.7174263743976304,-1.005184352144869,-1.08230248308419
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.110589710299249,4,4,4,5,-0.7051086611811253,0.20991678441460349,-1.005184352144869,-0.039719373026688404
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.089905111439398,4,4,4,5,-1.1992146141329971,-0.3569188872310162,0.3070397640943406,-0.6769951126706382
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.229169702539101,4,4,4,5,0.6151424451062764,-0.42493916782849056,-1.005184352144869,-0.7228789659250026
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.826074802700826,4,1,4,5,-0.8375290565722269,-0.20500692722999012,-1.005184352144869,-0.21050927125126692
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.382017042574868,2,2,2,7,0.09731940641271469,0.09201496471231459,0.3070397640943406,-0.12129066770111396
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.390051496458987,2,2,0,8,-0.42050363228084703,0.472928536058171,0.3070397640943406,0.32735145300822666
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21745762253858,2,2,2,7,-0.3770223084210823,0.5862956703872949,0.3070397640943406,0.38343171809689425
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.033423755486949,4,4,4,5,-1.6379807003542592,-0.8602689636523265,-1.005184352144869,-1.2428959694744655
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.41161970596323,2,2,2,8,1.5065095842314533,0.20311475635485604,0.3070397640943406,0.013811789103403378
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.225309281725863,4,2,4,6,0.1408007302724794,-0.5564450436502744,0.3070397640943406,-0.9013161730253084
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.176091259055681,4,4,4,4,0.23566907323923883,0.520542732476403,0.3070397640943406,1.173653635255392
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.060697840353612,4,4,4,6,0.2732211256635811,0.028529369488005177,-1.005184352144869,0.016360892061979177
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.247973266361806,4,2,4,6,0.35425450194768804,-0.47935539230647006,-1.005184352144869,-0.8146466724337312
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.447158031342219,2,0,2,7,1.3266550173569718,0.0262620268014227,1.61926388033355,-0.22580388900272172
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.5311594654045315,2,0,0,8,1.140871179047068,-0.03949091110946918,1.61926388033355,-0.2793350511328135
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.778151250383644,4,4,4,5,-0.4442207180225369,0.5092060190434906,-1.005184352144869,0.29676221750531706
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.161368002234975,4,4,4,5,-0.8790339566201841,0.010390627995345347,0.3070397640943406,-0.2640404333813587
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.346352974450639,0,0,2,7,-0.0449831080374244,0.9490705002404916,0.3070397640943406,0.8116810151376285
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.060697840353612,4,4,4,5,-0.9343738233507938,-0.09844182096061363,0.3070397640943406,-0.3354153162214811
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.357934847000454,2,2,2,7,1.1784232314714103,0.06480685247332484,1.61926388033355,-0.20286196237553952
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.257999977793136,2,2,2,7,-0.3177295940668577,0.6543159509847692,0.3070397640943406,0.4599048068541682
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.174641192660449,4,4,4,6,-0.19914416535840843,-0.8602689636523265,0.3070397640943406,-1.2428959694744655
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.378397900948138,4,2,4,6,2.2199985802939564,0.7223362315822437,1.61926388033355,0.5363778956114421
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1003705451175625,4,4,4,5,-0.7248728992992001,-0.6698121779793983,-1.005184352144869,-1.0287713209540983
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.152288344383057,4,4,4,5,-0.8790339566201841,0.010390627995345347,-1.005184352144869,-0.2640404333813587
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.314499227973152,4,2,4,7,-0.30982389881962774,0.6633853217310992,2.931487996572759,0.4701012186884714
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.332438459915605,2,2,2,6,0.20009344462670406,1.2483597348693787,0.3070397640943406,1.1277697820010275
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05307844348342,4,4,4,5,-1.0134307758230932,-0.1437886746922632,0.3070397640943406,-0.43737943456451306
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.498310553789601,2,2,2,8,2.2318571231648012,0.9490705002404916,1.61926388033355,0.7912881914690221
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.143014800254095,4,2,4,6,-0.6023346229671358,0.32781860411689234,-1.005184352144869,0.09283398081925315
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.1303337684950066,4,4,4,7,-0.22088482728829079,-0.9078831600705585,-1.005184352144869,-1.1536773659243125
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.439332693830263,2,2,2,7,0.2831032447226185,1.0579029491964504,0.3070397640943406,1.234832106261211
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0374583715953225,4,4,4,4,-1.1735211045794998,-0.327443432305444,-1.005184352144869,-0.6438567742091528
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.290924559382754,2,2,2,7,-0.578617537225446,0.3550267163558821,0.3070397640943406,0.12342321632216273
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.243038048686294,4,2,2,6,-0.17542707961671858,0.7722177706870582,0.3070397640943406,0.6434402198716257
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.931457870689005,4,4,4,6,-1.0154071996349008,-1.288796731416415,-1.005184352144869,-1.7246764286452916
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.902546779313991,4,4,4,6,-0.5983817753435209,-0.34104748842493887,-2.317408468384078,-0.18246913870693315
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.088136088700551,4,4,4,5,-0.2683189987716705,-0.6494060938001559,0.3070397640943406,-1.005829394326916
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2576785748691846,4,2,4,6,0.20404629225031903,-0.2843639212603769,0.3070397640943406,-0.5954238179962126
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9084850188786495,4,2,4,4,-1.7209905004501738,-0.9554973564887905,-2.317408468384078,-1.349958293734649
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.326335860928752,2,2,2,7,0.3167024495233458,-0.5723164424563517,0.3070397640943406,-0.8477850108952166
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.064457989226918,4,1,4,6,-0.7564956802881199,-0.914685188130306,0.3070397640943406,-1.0848515860427659
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.075546961392531,2,4,4,6,-1.1794503760149222,-0.37959231409684097,-1.005184352144869,-0.6515040830848802
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.955928156896951,4,4,2,5,-1.5944993764944946,-1.3862924669394616,-1.005184352144869,-1.1868157043857979
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.041392685158225,4,4,2,6,-0.6023346229671358,-0.8330608514133367,0.3070397640943406,-1.2123067339715559
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.744292983122676,0,0,0,10,1.781232494072694,4.631235023250437,1.61926388033355,3.1670521488616665
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.071882007306125,4,4,1,4,-0.12008721288610892,0.8810502196430172,-2.317408468384078,0.7148151027117481
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21192108430851,4,4,4,5,0.1427771540842869,0.06027216710015988,0.3070397640943406,-0.08050502036390118
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.236789099409293,2,0,2,7,-0.47979634663507165,0.46839385068500605,1.61926388033355,0.25087836425095267
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3222192947339195,2,2,2,7,0.8048791310397952,-0.30930469081278417,0.3070397640943406,-0.577580097286182
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.105510184769974,4,4,4,6,0.37204231625395545,0.8719808488966873,0.3070397640943406,1.349541739397122
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.278753600952829,2,4,2,6,0.7653506548036455,1.055635606509868,0.3070397640943406,1.856813228153706
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.300812794118117,2,2,2,7,0.7613978071800305,-0.27529455051404694,0.3070397640943406,-0.5189507292389386
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.077367905284157,4,4,4,6,-0.24657833684178812,-0.6153959535014187,-1.005184352144869,-0.9675928499482792
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.079181246047625,4,4,4,3,-0.6280281325206332,-0.9124178454437235,-1.005184352144869,-1.2250522487644349
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.041392685158225,4,4,2,6,-1.3593049428894035,-0.540573644844197,-1.005184352144869,-0.8834724523152778
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.447158031342219,4,2,2,7,0.06372020161198741,1.0919130894951876,0.3070397640943406,0.9518816778592973
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.309630167425898,2,0,4,6,0.5044627116450571,-0.40680042633583074,0.3070397640943406,-0.692289730422093
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.3222192947339195,2,2,2,8,0.17637635888501418,-0.6426040657404085,0.3070397640943406,-0.9522982321968244
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.27415784926368,4,4,4,5,0.4491228449144475,1.534044913378771,0.3070397640943406,1.4489567547815783
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.244277120801843,4,4,4,7,-0.5114191276239914,0.43211636769968637,0.3070397640943406,0.2100927169137399
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.991226075692495,4,4,4,5,-0.30982389881962774,-0.9691014126082854,1.61926388033355,-1.3652529114861038
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.408239965311849,4,2,2,4,0.3206552971469608,0.7087321754627488,0.3070397640943406,1.2832650624741513
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.20682587603185,4,4,2,8,0.3265845685823832,-1.0507257493252546,-1.005184352144869,-0.8324903931437618
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.041392685158225,4,4,2,5,-0.5884996562844834,-0.7763772842487747,-1.005184352144869,-0.4603213611916952
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.420673474866709,2,2,4,8,0.8582425739585974,-0.4974941337991299,0.3070397640943406,-0.8350394961023376
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.190331698170292,2,2,2,7,-0.7228964754873926,-1.114211344549564,0.3070397640943406,-1.490158956456318
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.7950662561556125,4,4,4,5,-1.2585073284872217,-0.42493916782849056,-1.005184352144869,-0.7534682014279122
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.275771900164932,4,4,4,6,0.3147260257115383,-0.7627732281292798,-1.005184352144869,-0.791704745806549
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.093421685162235,4,2,4,5,-0.9106567376091039,-0.02588685498997431,-2.317408468384078,-0.3048260807185715
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.252221753598687,2,2,2,7,-0.1714742319931036,0.733672945015156,0.3070397640943406,0.6485384257887773
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.222716471147583,4,4,4,7,-0.44224429421072936,0.5114733617300732,0.3070397640943406,0.29931132046389286
